DL_YMD,SEND_CTPV_NM,SEND_CTPV_CD,SEND_CTGG_NM,SEND_CTGG_CD,REC_CTPV_NM,REC_CTPV_CD,REC_CTGG_NM,REC_CTGG_CD,E_C_01,E_C_02,E_C_03,E_C_04,E_C_05,E_C_06,E_C_07,E_C_08,E_C_09,E_C_10,E_C_11
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,은평구,11380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,서대문구,11410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,마포구,11440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,양천구,11470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,강서구,11500.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,구로구,11530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,금천구,11545.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,71.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,영등포구,11560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,동작구,11590.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,120.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,관악구,11620.0,0.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,131.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,서초구,11650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,강남구,11680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,송파구,11710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
20230529,서울특별시,11.0,관악구,11620.0,서울특별시,11.0,강동구,11740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,종로구,11110.0,0.0,16.0,10.0,4.0,24.0,10.0,30.0,0.0,35.0,17.0,33.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,중구,11140.0,0.0,16.0,11.0,5.0,18.0,13.0,35.0,0.0,43.0,8.0,17.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,용산구,11170.0,0.0,16.0,13.0,13.0,28.0,13.0,33.0,0.0,37.0,16.0,35.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,성동구,11200.0,0.0,34.0,33.0,9.0,37.0,19.0,34.0,5.0,126.0,45.0,51.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,광진구,11215.0,7.0,22.0,16.0,11.0,46.0,7.0,52.0,5.0,47.0,17.0,45.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,동대문구,11230.0,0.0,17.0,11.0,9.0,37.0,14.0,55.0,8.0,53.0,17.0,58.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,중랑구,11260.0,10.0,14.0,6.0,4.0,32.0,10.0,56.0,10.0,61.0,19.0,51.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,성북구,11290.0,3.0,21.0,14.0,7.0,45.0,19.0,59.0,7.0,86.0,26.0,52.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,강북구,11305.0,4.0,7.0,11.0,5.0,26.0,8.0,48.0,4.0,33.0,19.0,52.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,도봉구,11320.0,0.0,9.0,10.0,7.0,30.0,8.0,34.0,9.0,25.0,4.0,45.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,노원구,11350.0,3.0,20.0,10.0,11.0,46.0,22.0,70.0,8.0,61.0,17.0,88.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,은평구,11380.0,4.0,39.0,30.0,15.0,67.0,25.0,99.0,6.0,74.0,21.0,71.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,서대문구,11410.0,6.0,20.0,25.0,16.0,40.0,10.0,60.0,8.0,40.0,15.0,40.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,마포구,11440.0,5.0,18.0,29.0,10.0,42.0,18.0,43.0,5.0,60.0,17.0,56.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,양천구,11470.0,0.0,15.0,6.0,8.0,41.0,21.0,64.0,6.0,34.0,23.0,55.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,강서구,11500.0,4.0,27.0,12.0,13.0,67.0,28.0,86.0,8.0,96.0,28.0,95.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,구로구,11530.0,5.0,17.0,13.0,9.0,43.0,18.0,62.0,0.0,58.0,21.0,66.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,금천구,11545.0,6.0,19.0,11.0,9.0,25.0,11.0,30.0,8.0,30.0,8.0,53.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,영등포구,11560.0,3.0,20.0,14.0,8.0,51.0,20.0,54.0,5.0,38.0,11.0,65.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,동작구,11590.0,7.0,21.0,10.0,0.0,35.0,20.0,67.0,6.0,46.0,19.0,61.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,관악구,11620.0,4.0,24.0,8.0,8.0,36.0,14.0,78.0,0.0,68.0,25.0,78.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,서초구,11650.0,9.0,18.0,10.0,12.0,51.0,26.0,84.0,4.0,55.0,18.0,76.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,강남구,11680.0,13.0,57.0,21.0,11.0,89.0,54.0,101.0,8.0,99.0,27.0,90.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,송파구,11710.0,9.0,39.0,23.0,25.0,67.0,33.0,107.0,10.0,82.0,28.0,109.0
20230530,서울특별시,11.0,은평구,11380.0,서울특별시,11.0,강동구,11740.0,0.0,23.0,10.0,12.0,59.0,21.0,63.0,6.0,43.0,37.0,72.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,종로구,11110.0,7.0,56.0,30.0,7.0,22.0,0.0,49.0,0.0,117.0,35.0,16.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,중구,11140.0,4.0,40.0,9.0,6.0,21.0,0.0,20.0,0.0,112.0,33.0,22.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,용산구,11170.0,13.0,52.0,20.0,19.0,39.0,0.0,20.0,11.0,145.0,40.0,36.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,성동구,11200.0,0.0,57.0,24.0,18.0,46.0,4.0,23.0,6.0,254.0,57.0,33.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,광진구,11215.0,7.0,68.0,17.0,16.0,43.0,0.0,26.0,3.0,181.0,53.0,48.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,동대문구,11230.0,3.0,47.0,24.0,12.0,39.0,0.0,35.0,7.0,190.0,55.0,45.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,중랑구,11260.0,6.0,40.0,10.0,15.0,36.0,4.0,42.0,11.0,187.0,42.0,45.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,성북구,11290.0,7.0,62.0,33.0,18.0,56.0,3.0,58.0,10.0,231.0,53.0,47.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,강북구,11305.0,3.0,30.0,9.0,14.0,27.0,0.0,16.0,3.0,145.0,39.0,38.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,도봉구,11320.0,4.0,36.0,15.0,15.0,29.0,4.0,25.0,0.0,106.0,31.0,31.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,노원구,11350.0,4.0,59.0,17.0,19.0,55.0,0.0,46.0,8.0,187.0,48.0,52.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,은평구,11380.0,10.0,68.0,12.0,16.0,37.0,0.0,46.0,7.0,167.0,64.0,60.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,서대문구,11410.0,6.0,40.0,33.0,13.0,48.0,4.0,27.0,6.0,170.0,49.0,29.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,마포구,11440.0,10.0,88.0,39.0,15.0,79.0,5.0,43.0,6.0,221.0,67.0,48.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,양천구,11470.0,13.0,55.0,23.0,13.0,65.0,3.0,40.0,6.0,170.0,41.0,51.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,강서구,11500.0,10.0,72.0,25.0,39.0,81.0,5.0,59.0,20.0,250.0,65.0,62.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,구로구,11530.0,6.0,46.0,18.0,22.0,51.0,3.0,40.0,5.0,194.0,41.0,56.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,금천구,11545.0,5.0,41.0,10.0,13.0,19.0,0.0,26.0,10.0,113.0,32.0,21.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,영등포구,11560.0,11.0,58.0,23.0,22.0,66.0,5.0,27.0,9.0,192.0,63.0,40.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,동작구,11590.0,12.0,46.0,33.0,13.0,71.0,0.0,35.0,5.0,197.0,55.0,49.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,관악구,11620.0,11.0,79.0,35.0,23.0,45.0,4.0,52.0,7.0,244.0,63.0,67.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,서초구,11650.0,13.0,86.0,33.0,26.0,82.0,3.0,51.0,19.0,231.0,82.0,57.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,강남구,11680.0,20.0,127.0,61.0,24.0,130.0,5.0,75.0,16.0,373.0,123.0,72.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,송파구,11710.0,12.0,92.0,29.0,21.0,103.0,3.0,79.0,13.0,329.0,112.0,80.0
20230502,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,강동구,11740.0,6.0,43.0,21.0,21.0,51.0,0.0,46.0,13.0,177.0,52.0,51.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,종로구,11110.0,0.0,14.0,0.0,7.0,9.0,0.0,8.0,0.0,0.0,3.0,7.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,중구,11140.0,4.0,49.0,3.0,5.0,6.0,0.0,20.0,0.0,11.0,5.0,18.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,용산구,11170.0,4.0,17.0,0.0,5.0,13.0,0.0,18.0,0.0,8.0,5.0,9.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,성동구,11200.0,6.0,27.0,5.0,3.0,19.0,0.0,22.0,3.0,12.0,19.0,20.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,광진구,11215.0,4.0,27.0,4.0,4.0,17.0,0.0,21.0,0.0,3.0,17.0,15.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,동대문구,11230.0,0.0,38.0,8.0,7.0,19.0,0.0,16.0,0.0,8.0,16.0,21.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,중랑구,11260.0,0.0,40.0,0.0,7.0,8.0,0.0,14.0,0.0,5.0,17.0,37.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,성북구,11290.0,0.0,14.0,0.0,0.0,11.0,0.0,6.0,0.0,8.0,4.0,18.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,강북구,11305.0,0.0,15.0,0.0,0.0,8.0,0.0,5.0,0.0,3.0,6.0,19.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,도봉구,11320.0,0.0,15.0,0.0,8.0,4.0,0.0,7.0,0.0,0.0,5.0,13.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,노원구,11350.0,0.0,24.0,0.0,8.0,12.0,0.0,7.0,0.0,4.0,6.0,10.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,은평구,11380.0,6.0,27.0,0.0,4.0,14.0,0.0,18.0,4.0,6.0,14.0,26.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,서대문구,11410.0,0.0,17.0,4.0,3.0,12.0,0.0,16.0,0.0,4.0,11.0,19.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,마포구,11440.0,5.0,50.0,3.0,14.0,19.0,0.0,14.0,0.0,6.0,9.0,10.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,양천구,11470.0,3.0,38.0,0.0,5.0,11.0,0.0,21.0,0.0,0.0,10.0,26.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,강서구,11500.0,13.0,46.0,3.0,10.0,12.0,0.0,28.0,0.0,15.0,18.0,54.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,구로구,11530.0,0.0,24.0,0.0,0.0,8.0,0.0,5.0,0.0,3.0,0.0,10.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,금천구,11545.0,0.0,24.0,4.0,7.0,6.0,0.0,4.0,0.0,5.0,12.0,28.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,영등포구,11560.0,0.0,43.0,17.0,20.0,18.0,3.0,43.0,9.0,3.0,18.0,20.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,동작구,11590.0,0.0,26.0,4.0,0.0,13.0,0.0,12.0,0.0,3.0,15.0,14.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,관악구,11620.0,5.0,33.0,4.0,7.0,15.0,0.0,14.0,0.0,6.0,22.0,44.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,서초구,11650.0,7.0,29.0,0.0,8.0,20.0,4.0,34.0,0.0,11.0,7.0,10.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,강남구,11680.0,3.0,46.0,3.0,20.0,20.0,3.0,27.0,0.0,19.0,16.0,10.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,송파구,11710.0,0.0,44.0,0.0,7.0,16.0,0.0,31.0,0.0,11.0,19.0,37.0
20230503,서울특별시,11.0,영등포구,11560.0,서울특별시,11.0,강동구,11740.0,0.0,32.0,3.0,7.0,21.0,0.0,18.0,0.0,4.0,10.0,23.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,종로구,11110.0,18.0,47.0,40.0,16.0,23.0,5.0,46.0,3.0,110.0,36.0,16.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,중구,11140.0,13.0,48.0,23.0,20.0,44.0,0.0,28.0,0.0,118.0,35.0,11.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,용산구,11170.0,18.0,51.0,14.0,25.0,36.0,5.0,25.0,6.0,149.0,48.0,15.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,성동구,11200.0,12.0,75.0,20.0,14.0,46.0,5.0,35.0,7.0,298.0,85.0,22.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,광진구,11215.0,13.0,63.0,23.0,28.0,48.0,4.0,55.0,0.0,213.0,58.0,18.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,동대문구,11230.0,9.0,52.0,38.0,12.0,48.0,0.0,42.0,3.0,212.0,59.0,19.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,중랑구,11260.0,9.0,45.0,12.0,18.0,35.0,4.0,41.0,5.0,147.0,53.0,14.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,성북구,11290.0,16.0,82.0,45.0,16.0,60.0,0.0,51.0,8.0,241.0,91.0,23.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,강북구,11305.0,7.0,47.0,20.0,13.0,17.0,5.0,30.0,4.0,145.0,49.0,7.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,도봉구,11320.0,16.0,40.0,8.0,14.0,27.0,0.0,24.0,3.0,123.0,43.0,20.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,노원구,11350.0,9.0,49.0,22.0,24.0,52.0,0.0,55.0,4.0,231.0,83.0,34.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,은평구,11380.0,8.0,58.0,24.0,19.0,46.0,7.0,47.0,6.0,185.0,91.0,25.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,서대문구,11410.0,14.0,49.0,28.0,29.0,38.0,3.0,43.0,5.0,185.0,50.0,23.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,마포구,11440.0,17.0,97.0,43.0,27.0,53.0,4.0,31.0,5.0,289.0,79.0,45.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,양천구,11470.0,11.0,52.0,17.0,14.0,46.0,5.0,52.0,4.0,187.0,66.0,25.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,강서구,11500.0,16.0,85.0,28.0,32.0,68.0,9.0,59.0,6.0,292.0,88.0,39.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,구로구,11530.0,7.0,51.0,26.0,24.0,51.0,0.0,46.0,5.0,164.0,69.0,24.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,금천구,11545.0,9.0,33.0,12.0,20.0,32.0,6.0,27.0,3.0,123.0,39.0,9.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,영등포구,11560.0,13.0,83.0,29.0,19.0,69.0,6.0,49.0,7.0,210.0,85.0,32.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,동작구,11590.0,14.0,47.0,24.0,28.0,47.0,4.0,50.0,4.0,198.0,56.0,28.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,관악구,11620.0,16.0,73.0,28.0,34.0,62.0,4.0,45.0,5.0,290.0,84.0,42.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,서초구,11650.0,12.0,86.0,35.0,36.0,79.0,7.0,56.0,9.0,275.0,91.0,41.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,강남구,11680.0,38.0,131.0,52.0,46.0,123.0,16.0,82.0,15.0,378.0,161.0,67.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,송파구,11710.0,27.0,91.0,49.0,28.0,113.0,13.0,72.0,11.0,382.0,139.0,43.0
20230508,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,강동구,11740.0,13.0,52.0,31.0,22.0,43.0,4.0,63.0,7.0,195.0,81.0,32.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,종로구,11110.0,6.0,61.0,19.0,22.0,49.0,10.0,51.0,5.0,154.0,78.0,68.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,중구,11140.0,10.0,83.0,20.0,38.0,48.0,4.0,50.0,7.0,212.0,119.0,98.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,용산구,11170.0,12.0,89.0,37.0,44.0,64.0,7.0,40.0,9.0,220.0,133.0,49.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,성동구,11200.0,10.0,258.0,58.0,54.0,82.0,15.0,106.0,12.0,365.0,196.0,59.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,광진구,11215.0,13.0,101.0,21.0,48.0,57.0,10.0,46.0,13.0,352.0,155.0,45.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,동대문구,11230.0,10.0,90.0,25.0,43.0,79.0,9.0,64.0,13.0,309.0,186.0,189.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,중랑구,11260.0,9.0,79.0,11.0,48.0,59.0,7.0,63.0,11.0,263.0,152.0,47.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,성북구,11290.0,16.0,113.0,24.0,51.0,76.0,12.0,76.0,16.0,368.0,181.0,239.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,강북구,11305.0,8.0,72.0,9.0,24.0,35.0,13.0,43.0,5.0,207.0,114.0,38.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,도봉구,11320.0,4.0,64.0,7.0,27.0,29.0,5.0,44.0,5.0,176.0,102.0,38.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,노원구,11350.0,15.0,96.0,19.0,55.0,62.0,9.0,77.0,17.0,315.0,182.0,54.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,은평구,11380.0,19.0,88.0,15.0,35.0,65.0,12.0,72.0,16.0,312.0,210.0,57.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,서대문구,11410.0,6.0,94.0,17.0,45.0,42.0,17.0,65.0,14.0,295.0,165.0,40.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,마포구,11440.0,20.0,138.0,41.0,55.0,98.0,17.0,74.0,6.0,407.0,210.0,73.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,양천구,11470.0,10.0,81.0,22.0,51.0,51.0,8.0,62.0,13.0,293.0,175.0,42.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,강서구,11500.0,24.0,165.0,37.0,60.0,108.0,22.0,102.0,17.0,472.0,237.0,79.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,구로구,11530.0,7.0,116.0,18.0,65.0,69.0,5.0,46.0,14.0,241.0,157.0,54.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,금천구,11545.0,7.0,76.0,12.0,42.0,39.0,9.0,35.0,6.0,197.0,109.0,31.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,영등포구,11560.0,14.0,130.0,23.0,59.0,95.0,19.0,97.0,11.0,345.0,203.0,67.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,동작구,11590.0,8.0,108.0,14.0,40.0,68.0,6.0,74.0,13.0,290.0,196.0,58.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,관악구,11620.0,12.0,120.0,23.0,66.0,85.0,6.0,88.0,8.0,500.0,223.0,74.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,서초구,11650.0,23.0,152.0,26.0,53.0,117.0,13.0,107.0,25.0,389.0,228.0,85.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,강남구,11680.0,40.0,217.0,64.0,94.0,159.0,35.0,154.0,18.0,605.0,302.0,118.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,송파구,11710.0,28.0,189.0,34.0,90.0,141.0,16.0,120.0,15.0,536.0,347.0,106.0
20230508,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,강동구,11740.0,12.0,105.0,17.0,59.0,78.0,13.0,74.0,14.0,332.0,211.0,56.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,종로구,11110.0,9.0,27.0,10.0,8.0,23.0,11.0,16.0,3.0,56.0,20.0,7.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,중구,11140.0,9.0,21.0,7.0,9.0,20.0,5.0,24.0,9.0,69.0,24.0,20.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,용산구,11170.0,4.0,26.0,10.0,20.0,27.0,8.0,29.0,3.0,69.0,13.0,12.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,성동구,11200.0,8.0,47.0,14.0,19.0,46.0,6.0,25.0,8.0,101.0,43.0,15.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,광진구,11215.0,6.0,45.0,10.0,8.0,53.0,14.0,19.0,6.0,136.0,30.0,16.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,동대문구,11230.0,13.0,36.0,11.0,9.0,32.0,10.0,30.0,5.0,120.0,34.0,16.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,중랑구,11260.0,11.0,31.0,17.0,14.0,42.0,15.0,36.0,5.0,115.0,35.0,19.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,성북구,11290.0,12.0,56.0,11.0,25.0,45.0,10.0,42.0,8.0,129.0,40.0,30.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,강북구,11305.0,4.0,20.0,3.0,12.0,24.0,5.0,21.0,0.0,65.0,20.0,15.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,도봉구,11320.0,12.0,30.0,6.0,8.0,34.0,8.0,28.0,0.0,67.0,22.0,17.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,노원구,11350.0,8.0,30.0,11.0,22.0,33.0,17.0,47.0,3.0,127.0,45.0,22.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,은평구,11380.0,14.0,32.0,12.0,27.0,30.0,11.0,32.0,4.0,97.0,28.0,33.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,서대문구,11410.0,9.0,27.0,10.0,12.0,40.0,8.0,23.0,4.0,105.0,26.0,13.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,마포구,11440.0,9.0,44.0,11.0,25.0,50.0,8.0,39.0,6.0,134.0,38.0,19.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,양천구,11470.0,8.0,31.0,8.0,23.0,31.0,8.0,32.0,6.0,98.0,38.0,18.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,강서구,11500.0,7.0,53.0,18.0,26.0,53.0,11.0,59.0,8.0,179.0,66.0,26.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,구로구,11530.0,11.0,36.0,8.0,21.0,35.0,12.0,21.0,6.0,107.0,30.0,27.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,금천구,11545.0,6.0,26.0,7.0,10.0,32.0,7.0,16.0,3.0,74.0,24.0,11.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,영등포구,11560.0,12.0,35.0,15.0,14.0,40.0,10.0,41.0,4.0,106.0,36.0,35.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,동작구,11590.0,5.0,31.0,11.0,13.0,38.0,13.0,33.0,0.0,130.0,27.0,16.0
20230510,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,관악구,11620.0,17.0,39.0,10.0,23.0,36.0,13.0,42.0,4.0,146.0,41.0,29.0
