DL_YMD,SEND_CTPV_NM,SEND_CTPV_CD,SEND_CTGG_NM,SEND_CTGG_CD,REC_CTPV_NM,REC_CTPV_CD,E_C_01,E_C_02,E_C_03,E_C_04,E_C_05,E_C_06,E_C_07,E_C_08,E_C_09,E_C_10,E_C_11
20230501,서울특별시,11.0,서초구,11650.0,광주광역시,29.0,14.0,46.0,47.0,14.0,126.0,14.0,96.0,20.0,77.0,49.0,43.0
20230501,서울특별시,11.0,서초구,11650.0,대전광역시,30.0,15.0,52.0,54.0,16.0,121.0,6.0,114.0,15.0,71.0,35.0,55.0
20230501,서울특별시,11.0,서초구,11650.0,울산광역시,31.0,16.0,35.0,32.0,18.0,97.0,13.0,70.0,5.0,60.0,27.0,35.0
20230501,서울특별시,11.0,서초구,11650.0,세종특별자치시,36.0,0.0,17.0,18.0,10.0,40.0,6.0,30.0,11.0,19.0,13.0,11.0
20230501,서울특별시,11.0,서초구,11650.0,경기도,41.0,182.0,849.0,555.0,219.0,1354.0,140.0,1382.0,204.0,1295.0,489.0,667.0
20230501,서울특별시,11.0,서초구,11650.0,강원도,42.0,31.0,60.0,82.0,19.0,121.0,15.0,146.0,14.0,66.0,54.0,50.0
20230501,서울특별시,11.0,서초구,11650.0,충청북도,43.0,31.0,56.0,39.0,22.0,145.0,16.0,148.0,11.0,79.0,44.0,69.0
20230501,서울특별시,11.0,서초구,11650.0,충청남도,44.0,28.0,87.0,58.0,31.0,173.0,20.0,204.0,27.0,111.0,76.0,72.0
20230501,서울특별시,11.0,서초구,11650.0,전라북도,45.0,19.0,57.0,28.0,13.0,131.0,19.0,98.0,12.0,99.0,35.0,46.0
20230501,서울특별시,11.0,서초구,11650.0,전라남도,46.0,27.0,54.0,33.0,22.0,136.0,5.0,123.0,14.0,57.0,43.0,48.0
20230501,서울특별시,11.0,서초구,11650.0,경상북도,47.0,23.0,80.0,59.0,27.0,171.0,11.0,175.0,27.0,103.0,57.0,90.0
20230501,서울특별시,11.0,서초구,11650.0,경상남도,48.0,27.0,108.0,67.0,30.0,247.0,31.0,235.0,33.0,154.0,85.0,96.0
20230501,서울특별시,11.0,서초구,11650.0,제주특별자치도,50.0,5.0,16.0,8.0,5.0,40.0,5.0,19.0,3.0,27.0,12.0,10.0
20230512,서울특별시,11.0,마포구,11440.0,서울특별시,11.0,167.0,5831.0,759.0,1958.0,2178.0,186.0,1289.0,196.0,3114.0,1076.0,711.0
20230512,서울특별시,11.0,마포구,11440.0,부산광역시,26.0,44.0,508.0,100.0,453.0,631.0,50.0,307.0,68.0,599.0,281.0,254.0
20230512,서울특별시,11.0,마포구,11440.0,대구광역시,27.0,28.0,339.0,100.0,324.0,384.0,44.0,191.0,46.0,496.0,172.0,153.0
20230512,서울특별시,11.0,마포구,11440.0,인천광역시,28.0,54.0,840.0,112.0,457.0,584.0,50.0,287.0,48.0,662.0,232.0,214.0
20230512,서울특별시,11.0,마포구,11440.0,광주광역시,29.0,16.0,194.0,64.0,191.0,327.0,21.0,145.0,44.0,293.0,110.0,97.0
20230512,서울특별시,11.0,마포구,11440.0,대전광역시,30.0,20.0,241.0,51.0,223.0,336.0,21.0,131.0,19.0,311.0,105.0,95.0
20230512,서울특별시,11.0,마포구,11440.0,울산광역시,31.0,15.0,148.0,34.0,151.0,218.0,12.0,102.0,19.0,167.0,77.0,85.0
20230512,서울특별시,11.0,마포구,11440.0,세종특별자치시,36.0,4.0,54.0,26.0,64.0,90.0,6.0,44.0,5.0,62.0,31.0,29.0
20230512,서울특별시,11.0,마포구,11440.0,경기도,41.0,263.0,4751.0,662.0,2353.0,2779.0,291.0,1508.0,296.0,3604.0,1288.0,1040.0
20230512,서울특별시,11.0,마포구,11440.0,강원도,42.0,21.0,274.0,61.0,249.0,360.0,26.0,141.0,30.0,281.0,119.0,88.0
20230512,서울특별시,11.0,마포구,11440.0,충청북도,43.0,28.0,266.0,55.0,222.0,305.0,21.0,153.0,45.0,323.0,135.0,101.0
20230512,서울특별시,11.0,마포구,11440.0,충청남도,44.0,36.0,356.0,69.0,375.0,456.0,44.0,212.0,44.0,396.0,151.0,124.0
20230512,서울특별시,11.0,마포구,11440.0,전라북도,45.0,22.0,243.0,41.0,204.0,364.0,26.0,159.0,21.0,299.0,97.0,93.0
20230512,서울특별시,11.0,마포구,11440.0,전라남도,46.0,21.0,216.0,49.0,257.0,363.0,32.0,145.0,35.0,223.0,102.0,75.0
20230512,서울특별시,11.0,마포구,11440.0,경상북도,47.0,46.0,321.0,81.0,315.0,442.0,46.0,215.0,28.0,383.0,142.0,155.0
20230512,서울특별시,11.0,마포구,11440.0,경상남도,48.0,37.0,505.0,83.0,448.0,590.0,52.0,298.0,52.0,470.0,193.0,213.0
20230512,서울특별시,11.0,마포구,11440.0,제주특별자치도,50.0,6.0,95.0,31.0,32.0,103.0,7.0,26.0,8.0,125.0,40.0,34.0
20230513,서울특별시,11.0,종로구,11110.0,서울특별시,11.0,19.0,59.0,47.0,35.0,51.0,3.0,28.0,0.0,100.0,34.0,4.0
20230513,서울특별시,11.0,종로구,11110.0,부산광역시,26.0,0.0,9.0,3.0,7.0,9.0,0.0,10.0,0.0,20.0,6.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,대구광역시,27.0,0.0,22.0,7.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,인천광역시,28.0,0.0,15.0,4.0,14.0,10.0,0.0,8.0,0.0,25.0,8.0,3.0
20230513,서울특별시,11.0,종로구,11110.0,광주광역시,29.0,0.0,8.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,대전광역시,30.0,0.0,5.0,4.0,4.0,11.0,0.0,0.0,0.0,4.0,3.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,울산광역시,31.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,세종특별자치시,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,경기도,41.0,11.0,127.0,46.0,78.0,79.0,10.0,89.0,0.0,234.0,41.0,15.0
20230513,서울특별시,11.0,종로구,11110.0,강원도,42.0,0.0,4.0,5.0,4.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,충청북도,43.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,11.0,0.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,충청남도,44.0,3.0,5.0,3.0,13.0,13.0,0.0,9.0,0.0,12.0,3.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,전라북도,45.0,0.0,3.0,9.0,4.0,6.0,0.0,8.0,0.0,3.0,0.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,전라남도,46.0,0.0,6.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,경상북도,47.0,0.0,5.0,5.0,13.0,7.0,0.0,5.0,0.0,16.0,6.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,경상남도,48.0,0.0,8.0,5.0,4.0,9.0,0.0,5.0,0.0,12.0,3.0,0.0
20230513,서울특별시,11.0,종로구,11110.0,제주특별자치도,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
20230523,서울특별시,11.0,양천구,11470.0,서울특별시,11.0,53.0,502.0,241.0,403.0,691.0,145.0,413.0,34.0,1286.0,621.0,553.0
20230523,서울특별시,11.0,양천구,11470.0,부산광역시,26.0,12.0,117.0,28.0,73.0,175.0,31.0,92.0,10.0,303.0,191.0,138.0
20230523,서울특별시,11.0,양천구,11470.0,대구광역시,27.0,11.0,79.0,34.0,48.0,128.0,28.0,60.0,10.0,205.0,115.0,86.0
20230523,서울특별시,11.0,양천구,11470.0,인천광역시,28.0,22.0,97.0,44.0,83.0,188.0,48.0,126.0,16.0,347.0,142.0,125.0
20230523,서울특별시,11.0,양천구,11470.0,광주광역시,29.0,4.0,56.0,14.0,30.0,79.0,11.0,48.0,0.0,166.0,77.0,66.0
20230523,서울특별시,11.0,양천구,11470.0,대전광역시,30.0,10.0,48.0,17.0,38.0,78.0,15.0,61.0,4.0,144.0,55.0,58.0
20230523,서울특별시,11.0,양천구,11470.0,울산광역시,31.0,4.0,41.0,11.0,25.0,70.0,9.0,18.0,4.0,81.0,54.0,38.0
20230523,서울특별시,11.0,양천구,11470.0,세종특별자치시,36.0,0.0,15.0,4.0,14.0,21.0,5.0,17.0,0.0,28.0,24.0,21.0
20230523,서울특별시,11.0,양천구,11470.0,경기도,41.0,63.0,624.0,219.0,474.0,994.0,173.0,542.0,74.0,1833.0,801.0,675.0
20230523,서울특별시,11.0,양천구,11470.0,강원도,42.0,12.0,51.0,22.0,36.0,94.0,12.0,38.0,9.0,138.0,57.0,56.0
20230523,서울특별시,11.0,양천구,11470.0,충청북도,43.0,6.0,51.0,23.0,35.0,86.0,21.0,65.0,9.0,158.0,101.0,55.0
20230523,서울특별시,11.0,양천구,11470.0,충청남도,44.0,8.0,61.0,32.0,70.0,162.0,16.0,66.0,9.0,221.0,84.0,65.0
20230523,서울특별시,11.0,양천구,11470.0,전라북도,45.0,10.0,46.0,26.0,38.0,87.0,9.0,30.0,4.0,161.0,64.0,58.0
20230523,서울특별시,11.0,양천구,11470.0,전라남도,46.0,7.0,38.0,10.0,37.0,85.0,18.0,54.0,7.0,115.0,57.0,38.0
20230523,서울특별시,11.0,양천구,11470.0,경상북도,47.0,11.0,60.0,22.0,51.0,142.0,10.0,68.0,12.0,194.0,91.0,98.0
20230523,서울특별시,11.0,양천구,11470.0,경상남도,48.0,13.0,91.0,35.0,71.0,179.0,18.0,130.0,15.0,246.0,130.0,113.0
20230523,서울특별시,11.0,양천구,11470.0,제주특별자치도,50.0,3.0,22.0,0.0,7.0,16.0,3.0,4.0,0.0,39.0,25.0,12.0
20230529,서울특별시,11.0,강동구,11740.0,서울특별시,11.0,4.0,58.0,4.0,7.0,9.0,0.0,216.0,0.0,3.0,22.0,6.0
20230529,서울특별시,11.0,강동구,11740.0,부산광역시,26.0,0.0,8.0,0.0,3.0,4.0,0.0,50.0,0.0,0.0,4.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,대구광역시,27.0,0.0,9.0,0.0,3.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0
20230529,서울특별시,11.0,강동구,11740.0,인천광역시,28.0,8.0,8.0,0.0,0.0,4.0,0.0,61.0,0.0,0.0,3.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,광주광역시,29.0,0.0,7.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,대전광역시,30.0,0.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,5.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,울산광역시,31.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,세종특별자치시,36.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,경기도,41.0,10.0,58.0,4.0,103.0,31.0,0.0,281.0,0.0,4.0,28.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,강원도,42.0,0.0,6.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,충청북도,43.0,0.0,10.0,0.0,3.0,0.0,0.0,39.0,0.0,0.0,7.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,충청남도,44.0,0.0,5.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,전라북도,45.0,0.0,6.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,전라남도,46.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,경상북도,47.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,경상남도,48.0,0.0,13.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,4.0,0.0
20230529,서울특별시,11.0,강동구,11740.0,제주특별자치도,50.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
20230531,서울특별시,11.0,동대문구,11230.0,서울특별시,11.0,119.0,1118.0,190.0,283.0,1010.0,102.0,1173.0,116.0,3418.0,884.0,336.0
20230531,서울특별시,11.0,동대문구,11230.0,부산광역시,26.0,33.0,287.0,30.0,93.0,387.0,31.0,462.0,46.0,808.0,200.0,85.0
20230531,서울특별시,11.0,동대문구,11230.0,대구광역시,27.0,24.0,170.0,24.0,47.0,232.0,17.0,283.0,27.0,643.0,164.0,59.0
20230531,서울특별시,11.0,동대문구,11230.0,인천광역시,28.0,25.0,316.0,42.0,88.0,319.0,27.0,424.0,57.0,939.0,224.0,106.0
20230531,서울특별시,11.0,동대문구,11230.0,광주광역시,29.0,9.0,130.0,24.0,39.0,165.0,12.0,168.0,29.0,489.0,105.0,55.0
20230531,서울특별시,11.0,동대문구,11230.0,대전광역시,30.0,10.0,121.0,16.0,32.0,158.0,14.0,181.0,22.0,384.0,86.0,51.0
20230531,서울특별시,11.0,동대문구,11230.0,울산광역시,31.0,11.0,79.0,5.0,23.0,114.0,11.0,161.0,16.0,291.0,67.0,34.0
20230531,서울특별시,11.0,동대문구,11230.0,세종특별자치시,36.0,5.0,26.0,8.0,10.0,41.0,7.0,35.0,7.0,99.0,35.0,17.0
20230531,서울특별시,11.0,동대문구,11230.0,경기도,41.0,151.0,1504.0,218.0,412.0,1701.0,131.0,1933.0,230.0,4647.0,1054.0,468.0
20230531,서울특별시,11.0,동대문구,11230.0,강원도,42.0,23.0,147.0,24.0,40.0,208.0,13.0,249.0,23.0,378.0,97.0,36.0
20230531,서울특별시,11.0,동대문구,11230.0,충청북도,43.0,8.0,132.0,15.0,39.0,190.0,14.0,206.0,16.0,471.0,96.0,37.0
20230531,서울특별시,11.0,동대문구,11230.0,충청남도,44.0,21.0,225.0,27.0,56.0,270.0,15.0,315.0,33.0,615.0,140.0,54.0
20230531,서울특별시,11.0,동대문구,11230.0,전라북도,45.0,16.0,121.0,23.0,46.0,186.0,15.0,208.0,21.0,442.0,116.0,53.0
20230531,서울특별시,11.0,동대문구,11230.0,전라남도,46.0,16.0,129.0,20.0,41.0,228.0,19.0,173.0,21.0,389.0,92.0,51.0
20230531,서울특별시,11.0,동대문구,11230.0,경상북도,47.0,20.0,174.0,17.0,63.0,277.0,24.0,358.0,31.0,560.0,181.0,74.0
20230531,서울특별시,11.0,동대문구,11230.0,경상남도,48.0,35.0,334.0,36.0,74.0,396.0,29.0,474.0,47.0,767.0,209.0,81.0
20230531,서울특별시,11.0,동대문구,11230.0,제주특별자치도,50.0,0.0,51.0,0.0,5.0,24.0,3.0,52.0,7.0,119.0,21.0,7.0
20230501,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,238.0,1185.0,277.0,402.0,803.0,229.0,709.0,716.0,2891.0,829.0,136.0
20230501,서울특별시,11.0,성북구,11290.0,부산광역시,26.0,66.0,358.0,68.0,127.0,260.0,76.0,239.0,218.0,975.0,257.0,39.0
20230501,서울특별시,11.0,성북구,11290.0,대구광역시,27.0,60.0,259.0,47.0,87.0,216.0,71.0,161.0,178.0,739.0,170.0,23.0
20230501,서울특별시,11.0,성북구,11290.0,인천광역시,28.0,73.0,373.0,55.0,125.0,284.0,71.0,215.0,238.0,938.0,267.0,36.0
20230501,서울특별시,11.0,성북구,11290.0,광주광역시,29.0,42.0,143.0,27.0,55.0,127.0,51.0,101.0,123.0,466.0,153.0,19.0
20230501,서울특별시,11.0,성북구,11290.0,대전광역시,30.0,24.0,165.0,34.0,51.0,125.0,34.0,105.0,101.0,419.0,112.0,16.0
20230501,서울특별시,11.0,성북구,11290.0,울산광역시,31.0,21.0,127.0,17.0,42.0,103.0,28.0,62.0,80.0,334.0,84.0,18.0
20230501,서울특별시,11.0,성북구,11290.0,세종특별자치시,36.0,4.0,44.0,8.0,15.0,48.0,5.0,30.0,67.0,128.0,23.0,4.0
20230501,서울특별시,11.0,성북구,11290.0,경기도,41.0,373.0,1759.0,283.0,572.0,1534.0,395.0,1091.0,1248.0,4611.0,1153.0,173.0
20230501,서울특별시,11.0,성북구,11290.0,강원도,42.0,49.0,176.0,39.0,61.0,167.0,52.0,144.0,112.0,485.0,125.0,16.0
20230501,서울특별시,11.0,성북구,11290.0,충청북도,43.0,26.0,195.0,26.0,66.0,146.0,39.0,121.0,111.0,525.0,126.0,19.0
20230501,서울특별시,11.0,성북구,11290.0,충청남도,44.0,59.0,226.0,34.0,106.0,201.0,67.0,184.0,184.0,672.0,170.0,27.0
20230501,서울특별시,11.0,성북구,11290.0,전라북도,45.0,39.0,155.0,36.0,59.0,147.0,44.0,143.0,126.0,536.0,126.0,21.0
20230501,서울특별시,11.0,성북구,11290.0,전라남도,46.0,32.0,165.0,24.0,62.0,163.0,34.0,152.0,115.0,480.0,158.0,15.0
20230501,서울특별시,11.0,성북구,11290.0,경상북도,47.0,52.0,278.0,57.0,101.0,255.0,77.0,217.0,164.0,748.0,197.0,22.0
20230501,서울특별시,11.0,성북구,11290.0,경상남도,48.0,63.0,352.0,48.0,120.0,341.0,101.0,220.0,249.0,925.0,272.0,45.0
20230501,서울특별시,11.0,성북구,11290.0,제주특별자치도,50.0,9.0,50.0,6.0,15.0,26.0,9.0,17.0,21.0,153.0,46.0,6.0
20230502,서울특별시,11.0,서초구,11650.0,서울특별시,11.0,363.0,1911.0,1220.0,656.0,2442.0,223.0,2544.0,332.0,1412.0,664.0,1230.0
20230502,서울특별시,11.0,서초구,11650.0,부산광역시,26.0,68.0,463.0,261.0,153.0,647.0,56.0,726.0,88.0,302.0,186.0,251.0
20230502,서울특별시,11.0,서초구,11650.0,대구광역시,27.0,46.0,294.0,183.0,99.0,433.0,47.0,496.0,56.0,205.0,108.0,197.0
20230502,서울특별시,11.0,서초구,11650.0,인천광역시,28.0,83.0,431.0,234.0,144.0,615.0,50.0,626.0,61.0,266.0,143.0,253.0
20230502,서울특별시,11.0,서초구,11650.0,광주광역시,29.0,33.0,183.0,140.0,74.0,280.0,28.0,302.0,35.0,135.0,73.0,119.0
20230502,서울특별시,11.0,서초구,11650.0,대전광역시,30.0,38.0,205.0,117.0,77.0,291.0,25.0,254.0,41.0,147.0,69.0,139.0
20230502,서울특별시,11.0,서초구,11650.0,울산광역시,31.0,23.0,134.0,64.0,33.0,187.0,35.0,280.0,25.0,102.0,47.0,71.0
20230502,서울특별시,11.0,서초구,11650.0,세종특별자치시,36.0,13.0,48.0,56.0,21.0,91.0,7.0,68.0,6.0,45.0,19.0,36.0
20230502,서울특별시,11.0,서초구,11650.0,경기도,41.0,407.0,2315.0,1359.0,709.0,3020.0,310.0,3063.0,436.0,1855.0,788.0,1319.0
20230502,서울특별시,11.0,서초구,11650.0,강원도,42.0,39.0,205.0,77.0,81.0,319.0,27.0,367.0,36.0,93.0,60.0,115.0
20230502,서울특별시,11.0,서초구,11650.0,충청북도,43.0,39.0,283.0,130.0,82.0,265.0,33.0,394.0,39.0,138.0,62.0,140.0
20230502,서울특별시,11.0,서초구,11650.0,충청남도,44.0,51.0,244.0,185.0,84.0,453.0,37.0,429.0,57.0,154.0,87.0,173.0
20230502,서울특별시,11.0,서초구,11650.0,전라북도,45.0,29.0,201.0,80.0,67.0,316.0,24.0,356.0,27.0,130.0,62.0,156.0
20230502,서울특별시,11.0,서초구,11650.0,전라남도,46.0,40.0,211.0,69.0,54.0,333.0,28.0,368.0,32.0,100.0,52.0,123.0
20230502,서울특별시,11.0,서초구,11650.0,경상북도,47.0,38.0,301.0,159.0,105.0,402.0,29.0,487.0,57.0,163.0,77.0,169.0
20230502,서울특별시,11.0,서초구,11650.0,경상남도,48.0,71.0,398.0,233.0,111.0,618.0,58.0,648.0,74.0,230.0,133.0,241.0
20230502,서울특별시,11.0,서초구,11650.0,제주특별자치도,50.0,12.0,62.0,62.0,23.0,93.0,13.0,80.0,9.0,44.0,27.0,46.0
20230507,서울특별시,11.0,마포구,11440.0,서울특별시,11.0,0.0,42.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,12.0
20230507,서울특별시,11.0,마포구,11440.0,부산광역시,26.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
20230507,서울특별시,11.0,마포구,11440.0,대구광역시,27.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
20230507,서울특별시,11.0,마포구,11440.0,인천광역시,28.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
20230507,서울특별시,11.0,마포구,11440.0,광주광역시,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
20230507,서울특별시,11.0,마포구,11440.0,대전광역시,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230507,서울특별시,11.0,마포구,11440.0,울산광역시,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20230507,서울특별시,11.0,마포구,11440.0,세종특별자치시,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230507,서울특별시,11.0,마포구,11440.0,경기도,41.0,0.0,31.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,20.0
20230507,서울특별시,11.0,마포구,11440.0,강원도,42.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
20230507,서울특별시,11.0,마포구,11440.0,충청북도,43.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230507,서울특별시,11.0,마포구,11440.0,충청남도,44.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230507,서울특별시,11.0,마포구,11440.0,전라북도,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0
20230507,서울특별시,11.0,마포구,11440.0,전라남도,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230507,서울특별시,11.0,마포구,11440.0,경상북도,47.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230507,서울특별시,11.0,마포구,11440.0,경상남도,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
20230507,서울특별시,11.0,마포구,11440.0,제주특별자치도,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230510,서울특별시,11.0,강동구,11740.0,서울특별시,11.0,190.0,734.0,256.0,280.0,724.0,147.0,1161.0,46.0,898.0,439.0,250.0
20230510,서울특별시,11.0,강동구,11740.0,부산광역시,26.0,40.0,144.0,49.0,62.0,221.0,38.0,265.0,16.0,189.0,119.0,69.0
20230510,서울특별시,11.0,강동구,11740.0,대구광역시,27.0,48.0,99.0,29.0,38.0,138.0,32.0,207.0,11.0,147.0,60.0,36.0
20230510,서울특별시,11.0,강동구,11740.0,인천광역시,28.0,70.0,108.0,47.0,73.0,168.0,42.0,265.0,18.0,264.0,113.0,70.0
20230510,서울특별시,11.0,강동구,11740.0,광주광역시,29.0,23.0,60.0,36.0,21.0,83.0,19.0,109.0,7.0,109.0,44.0,34.0
20230510,서울특별시,11.0,강동구,11740.0,대전광역시,30.0,34.0,66.0,21.0,32.0,97.0,15.0,168.0,6.0,90.0,48.0,20.0
20230510,서울특별시,11.0,강동구,11740.0,울산광역시,31.0,14.0,34.0,16.0,21.0,67.0,13.0,75.0,4.0,46.0,28.0,17.0
20230510,서울특별시,11.0,강동구,11740.0,세종특별자치시,36.0,0.0,16.0,6.0,9.0,18.0,5.0,38.0,3.0,24.0,12.0,10.0
20230510,서울특별시,11.0,강동구,11740.0,경기도,41.0,227.0,1070.0,278.0,393.0,1060.0,191.0,1396.0,75.0,1616.0,626.0,328.0
20230510,서울특별시,11.0,강동구,11740.0,강원도,42.0,25.0,72.0,18.0,38.0,117.0,17.0,175.0,9.0,94.0,41.0,26.0
20230510,서울특별시,11.0,강동구,11740.0,충청북도,43.0,24.0,54.0,23.0,43.0,98.0,24.0,160.0,0.0,161.0,44.0,30.0
20230510,서울특별시,11.0,강동구,11740.0,충청남도,44.0,38.0,95.0,35.0,53.0,144.0,54.0,203.0,12.0,120.0,50.0,45.0
20230510,서울특별시,11.0,강동구,11740.0,전라북도,45.0,24.0,59.0,16.0,37.0,95.0,14.0,138.0,12.0,113.0,44.0,25.0
20230510,서울특별시,11.0,강동구,11740.0,전라남도,46.0,27.0,57.0,27.0,45.0,87.0,15.0,150.0,11.0,80.0,39.0,31.0
20230510,서울특별시,11.0,강동구,11740.0,경상북도,47.0,39.0,89.0,30.0,63.0,143.0,18.0,194.0,6.0,141.0,64.0,51.0
20230510,서울특별시,11.0,강동구,11740.0,경상남도,48.0,38.0,147.0,36.0,61.0,237.0,36.0,259.0,14.0,175.0,85.0,67.0
20230510,서울특별시,11.0,강동구,11740.0,제주특별자치도,50.0,5.0,22.0,6.0,10.0,22.0,5.0,29.0,3.0,24.0,15.0,5.0
20230513,서울특별시,11.0,양천구,11470.0,서울특별시,11.0,5.0,86.0,60.0,30.0,23.0,34.0,23.0,0.0,271.0,165.0,18.0
20230513,서울특별시,11.0,양천구,11470.0,부산광역시,26.0,0.0,15.0,9.0,0.0,5.0,11.0,0.0,0.0,34.0,36.0,0.0
20230513,서울특별시,11.0,양천구,11470.0,대구광역시,27.0,0.0,9.0,12.0,0.0,4.0,5.0,8.0,0.0,18.0,20.0,0.0
20230513,서울특별시,11.0,양천구,11470.0,인천광역시,28.0,0.0,8.0,13.0,9.0,12.0,6.0,5.0,5.0,29.0,20.0,5.0
20230513,서울특별시,11.0,양천구,11470.0,광주광역시,29.0,0.0,0.0,5.0,0.0,3.0,4.0,3.0,0.0,9.0,27.0,0.0
20230513,서울특별시,11.0,양천구,11470.0,대전광역시,30.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,4.0,0.0
20230513,서울특별시,11.0,양천구,11470.0,울산광역시,31.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,7.0,0.0
20230513,서울특별시,11.0,양천구,11470.0,세종특별자치시,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230513,서울특별시,11.0,양천구,11470.0,경기도,41.0,12.0,190.0,75.0,41.0,77.0,44.0,50.0,6.0,578.0,211.0,25.0
20230513,서울특별시,11.0,양천구,11470.0,강원도,42.0,0.0,0.0,5.0,0.0,3.0,0.0,7.0,0.0,5.0,6.0,0.0
20230513,서울특별시,11.0,양천구,11470.0,충청북도,43.0,0.0,4.0,4.0,0.0,4.0,4.0,15.0,0.0,33.0,14.0,0.0
20230513,서울특별시,11.0,양천구,11470.0,충청남도,44.0,0.0,8.0,26.0,17.0,3.0,4.0,0.0,0.0,15.0,12.0,0.0
20230513,서울특별시,11.0,양천구,11470.0,전라북도,45.0,0.0,7.0,7.0,0.0,0.0,0.0,4.0,0.0,14.0,12.0,0.0
